Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Wake Forest,J.L. White [1963],,93,4,0,21,69,4,73,51
Lafayette,Jock Sutherland [1792],,74,4,62,21,37,4,60,51
Washington & Lee,Bill Raftery [1509],,78,4,60,21,37,4,38,51
Lehigh,Tom Keady [977],,75,4,65,21,45,4,79,51
Dartmouth,Dartmouth_UNKNOWN_COACH,,67,4,34,21,12,4,37,51
California,Andy Smith [1697],,7,4,1,21,1,4,1,51
Sewanee,Sewanee_UNKNOWN_COACH,,61,4,59,21,83,4,75,51
Tennessee,John Bender [114],,57,4,40,21,76,4,33,51
Chattanooga,Silas Williams [1988],,62,4,77,21,88,4,85,51
Southwestern (TX),Southwestern (TX)_UNKNOWN_COACH,,83,4,70,21,54,4,64,51
Colorado College,Poss Parsons [1431],,26,4,37,21,45,4,12,51
Erskine,Erskine_UNKNOWN_COACH,,90,4,72,21,88,4,76,51
Washington & Jefferson,D.C. Morrow [1312],,68,4,47,21,12,4,44,51
Yale,Tad Jones [968],,20,4,43,21,12,4,43,51
Purdue,Butch Scanlon [1628],,51,4,0,21,76,4,53,51
Clemson,Edward Donahue [499],,89,4,56,21,83,4,78,51
Grinnell,William Saunders [1624],,54,4,0,21,76,4,95,51
Virginia Tech,Stanley Sutton [1795],,79,4,0,21,63,4,68,51
Drake,Mark Banks [75],,36,4,73,21,45,4,84,51
Kansas State,Charlie Bachman [56],,46,4,0,21,69,4,82,51
Wyoming,John Corbett [360],,97,4,0,21,69,4,69,51
Kansas,Phog Allen [18],,10,4,46,21,25,4,26,51
Penn State,Hugo Bezdek [130],,15,4,7,21,1,4,4,51
Furman,Furman_UNKNOWN_COACH,,16,4,30,21,12,4,39,51
Cornell,Gilmour Dobie [489],,71,4,58,21,37,4,40,51
Missouri,James Phelan [1460],,9,4,22,21,12,4,48,51
Mercer,Mercer_UNKNOWN_COACH,,91,4,0,21,96,4,94,51
Birmingham-Southern,Charles Brown [200],,34,4,64,21,45,4,87,51
Oregon,Shy Huntington [905],,43,4,75,21,25,4,41,51
Austin,Austin_UNKNOWN_COACH,,82,4,66,21,45,4,72,51
Vanderbilt,Dan McGugin [1210],,31,4,26,21,37,4,45,51
Wisconsin,J.R. Richards [1546],,25,4,18,21,25,4,14,51
Colorado State,Harry Hughes [900],,24,4,9,21,37,4,23,51
Colgate,Ellery Huntington [904],,76,4,0,21,45,4,70,51
Washington,Stub Allison [23],,70,4,0,21,37,4,96,51
Illinois,Robert Zuppke [2053],,29,4,12,21,37,4,21,51
Oglethorpe,Frank Anderson [35],,63,4,61,21,88,4,61,51
Rutgers,George Sanford [1615],,77,4,31,21,54,4,66,51
Princeton,Princeton_UNKNOWN_COACH,,3,4,8,21,1,4,9,51
Kentucky,William Juneau [972],,60,4,79,21,83,4,93,51
Georgia,Herman Stegeman [1743],,12,4,2,21,1,4,5,51
Utah,Thomas Fitzpatrick [629],,33,4,36,21,54,4,59,51
