Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,Terry Donahue [501],,9,76,19,112,24,48,6,157
Wake Forest,Bill Dooley [507],,20,76,63,112,21,48,29,157
New Mexico,Mike Sheppard [1673],,74,76,0,112,104,48,78,157
Southern Mississippi,Jim Carmody [267],,69,76,52,112,31,48,49,157
California,Bruce Snyder [1717],,46,76,57,112,58,48,66,157
Cincinnati,Dave Currey [420],,71,76,85,112,71,48,85,157
Tennessee,Johnny Majors [1142],,42,76,24,112,31,48,10,157
Memphis,Charlie Bailey [62],,85,76,32,112,39,48,9,157
Mississippi,Billy Brewer [181],,83,76,80,112,44,48,74,157
Purdue,Fred Akers [10],,60,76,87,112,55,48,67,157
Clemson,Danny Ford [640],,14,76,16,112,14,48,40,157
Virginia Tech,Frank Beamer [102],,73,76,93,112,69,48,75,157
Temple,Bruce Arians [47],,79,76,41,112,89,48,58,157
Kansas State,Stan Parrish [1429],,78,76,0,112,89,48,81,157
Wyoming,Paul Roach [1553],,54,76,35,112,62,48,8,157
Kansas,Bob Valesente [1878],,76,76,0,112,85,48,94,157
Penn State,Joe Paterno [1433],,28,76,14,112,31,48,38,157
Long Beach State,Larry Reisbig [1533],,91,76,94,112,99,48,102,157
Northern Illinois,Jerry Pettibone [1457],,96,76,76,112,95,48,64,157
Cal State Fullerton,Gene Murphy [1331],,88,76,72,112,82,48,70,157
Louisville,Howard Schnellenberger [1639],,80,76,74,112,89,48,68,157
Missouri,Woody Widenhofer [1974],,10,76,78,112,55,48,99,157
East Carolina,Art Baker [65],,70,76,70,112,65,48,103,157
Oregon,Rich Brooks [195],,50,76,26,112,49,48,20,157
Miami (OH),Tim Rose [1588],,99,76,46,112,75,48,96,157
Pacific,Bob Cope [358],,92,76,86,112,101,48,92,157
Bowling Green State,Moe Ankney [42],,97,76,47,112,79,48,46,157
Vanderbilt,Watson Brown [209],,84,76,49,112,36,48,53,157
Wisconsin,Don Morton [1313],,65,76,64,112,65,48,93,157
Akron,Gerry Faust [600],,94,76,39,112,92,48,55,157
Colorado State,Leon Fuller [662],,72,76,0,112,101,48,51,157
Duke,Steve Spurrier [1728],,34,76,75,112,42,48,79,157
Brigham Young,LaVell Edwards [550],,55,76,36,112,65,48,18,157
Washington,Don James [928],,36,76,42,112,26,48,15,157
Illinois,Mike White [1964],,62,76,73,112,62,48,101,157
Louisiana-Lafayette,Nelson Stokley [1763],,82,76,61,112,47,48,97,157
Arizona State,John Cooper [355],,47,76,37,112,29,48,12,157
Kent State,Glen Mason [1163],,98,76,40,112,82,48,27,157
Rutgers,Dick Anderson [32],,33,76,43,112,39,48,34,157
Arizona,Dick Tomey [1853],,52,76,71,112,36,48,26,157
Kentucky,Jerry Claiborne [311],,43,76,62,112,42,48,88,157
Air Force,Fisher DeBerry [452],,56,76,55,112,69,48,32,157
Georgia,Vince Dooley [509],,15,76,20,112,16,48,24,157
Utah,Jim Fassel [596],,66,76,92,112,99,48,71,157
Nebraska,Tom Osborne [1408],,6,76,7,112,9,48,7,157
Fresno State,Jim Sweeney [1799],,87,76,82,112,62,48,65,157
Syracuse,Dick MacPherson [1137],,3,76,12,112,1,48,1,157
Army,Jim Young [2038],,58,76,90,112,71,48,62,157
South Carolina,Joe Morrison [1309],,13,76,18,112,11,48,45,157
Baylor,Grant Teaff [1816],,22,76,58,112,75,48,84,157
Eastern Michigan,Jim Harkema [777],,95,76,23,112,1,48,43,157
Florida State,Bobby Bowden [166],,2,76,2,112,5,48,39,157
Florida,Galen Hall [754],,16,76,27,112,26,48,44,157
Alabama,Bill Curry [421],,67,76,3,112,29,48,48,157
