Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,Terry Donahue [501],,71,105,8,170,34,72,37,220
Wake Forest,Al Groh [737],,109,105,104,170,82,72,123,220
New Mexico,Joe Morrison [1309],,67,105,120,170,110,72,136,220
William & Mary,Jimmye Laycock [1076],,127,105,77,170,93,72,106,220
Dartmouth,Joseph Yukica [2045],,20,105,61,170,99,72,72,220
West Texas A&M,West Texas A&M_UNKNOWN_COACH,,57,105,53,170,47,72,33,220
Southern Mississippi,Bobby Collins [341],,28,105,37,170,34,72,23,220
Indiana State,Dennis Raetz [1507],,110,105,119,170,105,72,79,220
California,Roger Theder [1825],,89,105,111,170,99,72,85,220
Cincinnati,Mike Gottfried [713],,14,105,74,170,23,72,57,220
East Tennessee State,Jack Carlisle [265],,135,105,102,170,85,72,137,220
Tennessee,Johnny Majors [1142],,27,105,46,170,19,72,70,220
Chattanooga,Bill Oliver [1403],,134,105,83,170,76,72,54,220
Memphis,Rex Dockery [491],,98,105,116,170,79,72,116,220
Yale,Carmen Cozza [377],,2,105,52,170,1,72,2,220
Mississippi,Steve Sloan [1695],,86,105,47,170,76,72,82,220
Purdue,Jim Young [2038],,77,105,55,170,51,72,77,220
Clemson,Danny Ford [640],,1,105,6,170,1,72,1,220
Virginia Tech,Bill Dooley [507],,114,105,89,170,56,72,32,220
Temple,Wayne Hardin [773],,13,105,72,170,19,72,43,220
Drake,Drake_UNKNOWN_COACH,,11,105,59,170,45,72,34,220
Kansas State,Jim Dickey [477],,73,105,106,170,47,72,100,220
Wyoming,Al Kincaid [1008],,39,105,24,170,27,72,12,220
Kansas,Don Fambrough [592],,53,105,35,170,38,72,35,220
Penn State,Joe Paterno [1433],,10,105,3,170,10,72,58,220
Furman,Dick Sheridan [1674],,132,105,79,170,79,72,55,220
Long Beach State,Dave Currey [420],,104,105,124,170,121,72,90,220
Northern Illinois,Bill Mallory [1144],,124,105,121,170,136,72,115,220
Cal State Fullerton,Gene Murphy [1331],,105,105,0,170,124,72,88,220
Cornell,Bob Blackman [146],,23,105,125,170,121,72,112,220
Louisville,Bob Weber [1945],,60,105,43,170,47,72,15,220
Missouri,Warren Powers [1486],,55,105,19,170,32,72,24,220
East Carolina,Ed Emory [566],,99,105,71,170,82,72,80,220
Texas-Arlington,Harold Elliott [557],,80,105,81,170,51,72,19,220
Oregon,Rich Brooks [195],,100,105,114,170,113,72,83,220
Miami (OH),Tom Reed [1522],,15,105,65,170,89,72,41,220
Pacific,Bob Toledo [1849],,102,105,41,170,116,72,125,220
Bowling Green State,Dennis Stolz [1765],,121,105,78,170,129,72,28,220
Vanderbilt,George MacIntyre [1132],,96,105,85,170,75,72,138,220
Marshall,Sonny Randle [1515],,136,105,126,170,129,72,104,220
