Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,Bill Barnes [82],,63,63,19,126,57,48,32,172
Wake Forest,Paul Amen [27],,56,63,31,126,57,48,56,172
New Mexico,Marv Levy [1093],,54,63,55,126,73,48,42,172
William & Mary,Milt Drewer [521],,91,63,93,126,98,48,103,172
Dartmouth,Bob Blackman [146],,81,63,36,126,85,48,23,172
West Texas A&M,Clark Jarnagin [936],,107,63,0,126,109,48,82,172
California,Pete Elliott [558],,67,63,87,126,109,48,90,172
Cincinnati,George Blackburn [144],,94,63,77,126,78,48,10,172
Tennessee,Bowden Wyatt [2029],,25,63,4,126,28,48,28,172
Detroit Mercy,Jim Miller [1273],,83,63,85,126,68,48,29,172
Yale,Jordan Olivar [1402],,101,63,66,126,88,48,53,172
Mississippi,John Vaught [1889],,16,63,2,126,1,48,66,172
Clemson,Frank Howard [888],,29,63,11,126,25,48,65,172
Purdue,Jack Mollenkopf [1289],,36,63,26,126,35,48,60,172
Virginia Tech,Frank Moseley [1315],,74,63,83,126,68,48,6,172
Kansas State,Bernard Mertes [1254],,72,63,97,126,94,48,88,172
Wyoming,Bob Devaney [468],,2,63,43,126,57,48,43,172
Kansas,Jack Mitchell [1285],,50,63,59,126,53,48,18,172
Penn State,Rip Engle [567],,6,63,9,126,18,48,37,172
Furman,Robert King [1016],,70,63,98,126,94,48,98,172
Cornell,George James [929],,108,63,54,126,94,48,30,172
Missouri,Dan Devine [469],,45,63,35,126,41,48,12,172
Oregon,Len Casanova [275],,11,63,40,126,13,48,59,172
Pacific,Moose Myers [1342],,77,63,89,126,79,48,71,172
Vanderbilt,Arthur Guepe [738],,18,63,30,126,8,48,52,172
Wisconsin,Milt Bruhn [213],,37,63,27,126,37,48,63,172
Colorado State,Tuffy Mullison [1325],,53,63,63,126,62,48,50,172
Colgate,Alva Kelley [982],,109,63,103,126,98,48,102,172
Duke,Bill Murray [1334],,59,63,41,126,53,48,104,172
Brigham Young,Tally Stevens [1746],,89,63,88,126,85,48,109,172
Washington,Jim Owens [1414],,10,63,16,126,8,48,5,172
Illinois,Ray Eliot [553],,47,63,21,126,19,48,17,172
Arizona State,Frank Kush [1054],,13,63,50,126,1,48,8,172
Rutgers,John Stiegman [1754],,12,63,96,126,1,48,22,172
Princeton,Richard Colman [345],,111,63,76,126,91,48,95,172
Marquette,Liz Blackbourn [143],,84,63,81,126,81,48,111,172
Arizona,Jim LaRue [1070],,66,63,91,126,88,48,73,172
Kentucky,Blanton Collier [339],,23,63,22,126,25,48,81,172
Air Force,Ben Martin [1157],,62,63,23,126,53,48,41,172
Utah,Ray Nagel [1345],,64,63,90,126,68,48,35,172
Georgia,Wallace Butts [230],,5,63,7,126,1,48,34,172
Nebraska,William Jennings [943],,60,63,47,126,98,48,78,172
Hardin-Simmons,Sammy Baugh [98],,104,63,94,126,94,48,107,172
Syracuse,Ben Schwartzwalder [1644],,1,63,3,126,1,48,1,172
Army,Dale Hall [752],,49,63,62,126,44,48,25,172
South Carolina,Warren Giese [688],,57,63,5,126,31,48,14,172
Wichita State,Woody Woodard [2015],,98,63,84,126,91,48,20,172
Baylor,John Bridgers [186],,31,63,78,126,28,48,113,172
Florida State,Perry Moss [1319],,73,63,74,126,62,48,94,172
