Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
San Diego,Hank Egan [951],,43,512,146,402,65,516,33,731
Rhode Island,Al Skinner [2941],,217,512,45,402,129,516,113,731
Saint Francis (PA),Jim Baron [151],,201,512,0,402,65,516,52,731
Hofstra,Butch van Breda Kolff [3230],,259,512,0,402,129,516,13,731
Southern Mississippi,M.K. Turk [3207],,61,512,108,402,65,516,81,731
Old Dominion,Tom Young [3499],,165,512,105,402,33,516,175,731
New Hampshire,Jim Boylan [307],,115,512,0,402,161,516,218,731
Indiana State,Tates Locke [1927],,237,512,197,402,224,516,143,731
Cincinnati,Bob Huggins [1552],,62,512,0,402,97,516,56,731
Morehead State,Tommy Gaither [1140],,39,512,0,402,129,516,44,731
Tennessee,Wade Houston [1538],,268,512,0,402,193,516,127,731
Chattanooga,Mack McCarthy [2075],,193,512,175,402,97,516,232,731
Memphis,Larry Finch [1041],,69,512,0,402,33,516,46,731
Providence,Rick Barnes [145],,179,512,0,402,224,516,167,731
Missouri State,Charles Spoonhour [3001],,18,512,38,402,1,516,30,731
American,Chris Knoche [1785],,170,512,0,402,33,516,10,731
Mississippi,Ed Murphy [2310],,267,512,129,402,161,516,244,731
Green Bay,Dick Bennett [211],,19,512,106,402,33,516,85,731
La Salle,Speedy Morris [2274],,1,512,9,402,1,516,1,731
Purdue,Gene Keady [1710],,126,512,76,402,33,516,75,731
Weber State,Denny Huston [1580],,156,512,53,402,193,516,68,731
Portland,Larry Steele [3026],,73,512,0,402,97,516,58,731
Alabama-Birmingham,Gene Bartow [163],,90,512,0,402,1,516,38,731
Kansas State,Dana Altman [51],,105,512,0,402,129,516,186,731
Saint Peter's,Ted Fiore [1048],,145,512,152,402,271,516,179,731
Maryland-Eastern Shore,Robert Hopkins [1531],,187,512,180,402,251,516,226,731
Stephen F. Austin,Ned Fowler [1103],,35,512,0,402,224,516,194,731
Penn State,Bruce Parkhill [2467],,215,512,29,402,65,516,48,731
Fordham,Nick Macarchuk [1971],,54,512,46,402,97,516,109,731
Maine,Rudy Keeling [1718],,114,512,0,402,129,516,157,731
Cal State Fullerton,John Sneed [2977],,51,512,0,402,224,516,215,731
East Carolina,Mike Steele [3027],,171,512,127,402,129,516,153,731
Eastern Kentucky,Mike Pollio [2556],,37,512,0,402,33,516,35,731
Illinois-Chicago,Bob Hallberg [1324],,27,512,95,402,129,516,144,731
Bradley,Stan Albeck [26],,235,512,162,402,161,516,269,731
St. Francis (NY),Rich Zvosec [3513],,203,512,0,402,224,516,152,731
Creighton,Tony Barone [152],,234,512,0,402,65,516,32,731
Mississippi Valley State,Lafayette Stribling [3069],,208,512,89,402,161,516,41,731
Bowling Green State,Jim Larranaga [1856],,239,512,0,402,97,516,62,731
Georgetown,John Thompson [3154],,177,512,86,402,65,516,57,731
Marshall,Dwight Freeman [1119],,192,512,98,402,65,516,88,731
Wisconsin,Steve Yoder [3493],,132,512,193,402,224,516,236,731
Colorado State,Tiny Grant [1243],,246,512,62,402,1,516,82,731
Colgate,Jack Bruen [399],,116,512,0,402,193,516,234,731
Duke,Mike Krzyzewski [1814],,224,512,0,402,33,516,54,731
Brigham Young,Roger Reid [2663],,248,512,66,402,33,516,28,731
Western Carolina,Greg Blatt [269],,196,512,188,402,161,516,265,731
Washington,Lynn Nance [2333],,153,512,169,402,251,516,254,731
Louisiana-Lafayette,Marty Fletcher [1070],,15,512,128,402,97,516,253,731
Arizona State,Bill Frieder [1126],,152,512,148,402,193,516,182,731
Austin Peay,Dave Loos [1939],,41,512,153,402,161,516,177,731
Fairleigh Dickinson,Tom Green [1258],,205,512,34,402,193,516,64,731
Kent State,Jim McDonald [2108],,207,512,47,402,33,516,95,731
Robert Morris,Jarrett Durham [912],,198,512,84,402,1,516,125,731
Seton Hall,P.J. Carlesimo [490],,180,512,0,402,161,516,268,731
Murray State,Steve Newton [2359],,8,512,23,402,1,516,120,731
Princeton,Pete Carril [504],,53,512,65,402,1,516,131,731
Saint Mary's (CA),Dave Fehte [1024],Paul Landreaux [1838],76,512,167,402,161,516,163,731
Marquette,Kevin O'Neill [2409],,79,512,0,402,65,516,122,731
Virginia Commonwealth,Sonny Smith [2972],,162,512,171,402,193,516,159,731
Tennessee Tech,Frank Harrell [1366],,36,512,85,402,65,516,103,731
Butler,Barry Collier [611],,81,512,0,402,193,516,154,731
Fresno State,Gary Colson [619],,49,512,196,402,251,516,208,731
North Carolina-Wilmington,Kevin Eastman [927],,174,512,0,402,224,516,243,731
Hardin-Simmons,Hardin-Simmons_UNKNOWN_COACH,,101,512,173,402,161,516,213,731
Army,Tom Miller [2219],,147,512,147,402,129,516,245,731
Wichita State,Mike Cohen [604],,236,512,119,402,193,516,147,731
Baylor,Gene Iba [1588],,121,512,68,402,97,516,141,731
Eastern Michigan,Ben Braun [328],,240,512,37,402,224,516,205,731
Florida State,Pat Kennedy [1742],,68,512,134,402,161,516,211,731
South Alabama,Ronnie Arrow [96],,166,512,131,402,97,516,139,731
Alabama,Wimp Sanderson [2815],,264,512,71,402,1,516,39,731
Florida,Lon Kruger [1811],,272,512,0,402,265,516,242,731
Georgia Southern,Frank Kerns [1749],,98,512,33,402,97,516,27,731
Oregon State,Jim Anderson [67],,94,512,17,402,1,516,3,731
Rider,Kevin Bannon [135],,261,512,136,402,193,516,203,731
Nevada-Las Vegas,Jerry Tarkanian [3114],,9,512,5,402,33,516,69,731
San Jose State,Stan Morrison [2281],,50,512,185,402,193,516,221,731
Navy,Pete Herrmann [1447],,172,512,0,402,161,516,272,731
Montana State,Mick Durham [913],,155,512,54,402,129,516,53,731
Boston College,Jim O'Brien [2391],,183,512,0,402,251,516,238,731
Idaho,Larry Eustachy [989],,58,512,41,402,1,516,65,731
Monmouth,Wayne Szoke [3107],,199,512,94,402,33,516,51,731
Virginia,Jeff Jones [1672],,227,512,92,402,65,516,225,731
Delaware State,Jeff Jones [1671],,186,512,4,402,161,516,73,731
St. John's (NY),Lou Carnesecca [500],,178,512,67,402,97,516,84,731
Duquesne,John Carroll [508],,219,512,0,402,193,516,266,731
Western Illinois,Jack Margenthaler [2015],,26,512,0,402,97,516,74,731
Texas,Thomas Penders [2500],,22,512,135,402,65,516,72,731
Valparaiso,Homer Drew [877],,29,512,0,402,193,516,189,731
Ball State,Dick Hunsaker [1562],,92,512,78,402,1,516,55,731
Loyola (MD),Tom Schneider [2850],,146,512,203,402,272,516,187,731
Jacksonville,Rich Haddad [1300],,164,512,74,402,224,516,231,731
Texas-El Paso,Don Haskins [1390],,247,512,114,402,97,516,16,731
Washington State,Kelvin Sampson [2806],,154,512,0,402,265,516,270,731
Louisiana-Monroe,Mike Vining [3254],,3,512,14,402,1,516,101,731
Harvard,Peter Roby [2736],,86,512,77,402,129,516,80,731
Villanova,Rollie Massimino [2043],,182,512,82,402,193,516,78,731
Michigan,Steve Fisher [1054],,127,512,44,402,65,516,79,731
Georgia State,Bob Reinhart [2668],,103,512,0,402,251,516,233,731
Arkansas,Nolan Richardson [2695],,20,512,3,402,1,516,63,731
Holy Cross,George Blaney [266],,10,512,48,402,65,516,115,731
North Texas,Jimmy Gales [1141],,34,512,0,402,193,516,264,731
Rice,Scott Thompson [3157],,124,512,0,402,193,516,192,731
Illinois State,Bob Bender [202],,231,512,36,402,1,516,112,731
St. Bonaventure,Tom Chapman [545],,222,512,189,402,265,516,193,731
Coastal Carolina,Russ Bergman [221],,5,512,75,402,1,516,107,731
James Madison,Lefty Driesell [883],,168,512,30,402,65,516,96,731
Iowa,Tom Davis [771],,133,512,155,402,265,516,224,731
Charlotte,Jeff Mullins [2304],,163,512,88,402,129,516,196,731
Northern Iowa,Eldon Miller [2208],,25,512,11,402,65,516,119,731
Michigan State,Jud Heathcote [1414],,119,512,28,402,1,516,124,731
Georgia Tech,Bobby Cremins [695],,225,512,73,402,97,516,121,731
Texas Southern,Robert Moreland [2264],,112,512,15,402,1,516,130,731
Indiana,Bob Knight [1782],,131,512,159,402,193,516,249,731
Texas Christian,Moe Iba [1590],,122,512,7,402,129,516,21,731
Pittsburgh,Paul Evans [1003],,181,512,174,402,129,516,267,731
Central Michigan,Charlie Coles [609],,243,512,102,402,193,516,201,731
Howard,Butch Beard [180],,189,512,160,402,224,516,261,731
Minnesota,Clem Haskins [1389],,129,512,0,402,161,516,134,731
Lamar,Mike Newell [2353],,17,512,201,402,161,516,162,731
Hawaii,Riley Wallace [3288],,250,512,61,402,65,516,129,731
Citadel,Randy Nesbit [2349],,194,512,0,402,129,516,246,731
Fairfield,Mitch Buonaguro [416],,141,512,158,402,161,516,155,731
