Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
UCLA,Karl Dorrell [513],,91,125,8,148,37,69
Middle Tennessee State,Rick Stockstill [1762],,49,125,76,148,53,69
Wake Forest,Jim Grobe [736],,28,125,25,148,28,69
New Mexico,Rocky Long [1116],,66,125,70,148,91,69
Southern Mississippi,Jeff Bower [169],,87,125,53,148,69,69
California,Jeff Tedford [1819],,36,125,16,148,18,69
Cincinnati,Mark Dantonio [433],Brian Kelly [985],25,125,15,148,28,69
Troy,Larry Blakeney [150],,88,125,63,148,51,69
Tennessee,Phillip Fulmer [664],,11,125,14,148,17,69
Memphis,Tommy West [1955],,109,125,112,148,102,69
Mississippi,Ed Orgeron [1407],,37,125,88,148,53,69
Purdue,Joe Tiller [1840],,34,125,66,148,34,69
Clemson,Tommy Bowden [168],,32,125,32,148,34,69
Virginia Tech,Frank Beamer [102],,28,125,23,148,27,69
Temple,Al Golden [704],,87,125,117,148,119,69
Alabama-Birmingham,Watson Brown [209],,110,125,84,148,98,69
Wyoming,Joe Glenn [700],,55,125,65,148,88,69
Kansas State,Ron Prince [1494],,77,125,47,148,57,69
Kansas,Mark Mangino [1147],,80,125,45,148,53,69
Penn State,Joe Paterno [1433],,9,125,38,148,15,69
Northern Illinois,Joe Novak [1376],,72,125,69,148,86,69
Buffalo,Turner Gill [692],,96,125,107,148,117,69
Boise State,Chris Petersen [1452],,1,125,18,148,1,69
Louisville,Bobby Petrino [1455],,5,125,7,148,4,69
Missouri,Gary Pinkel [1467],,62,125,48,148,51,69
East Carolina,Skip Holtz [877],,99,125,58,148,65,69
Oregon,Mike Bellotti [113],,88,125,27,148,41,69
Miami (OH),Shane Montgomery [1295],,92,125,109,148,113,69
Bowling Green State,Gregg Brandon [179],,96,125,96,148,116,69
Marshall,Mark Snyder [1719],,105,125,97,148,77,69
Vanderbilt,Bobby Johnson [946],,30,125,31,148,25,69
Wisconsin,Bret Bielema [136],,4,125,21,148,13,69
South Florida,Jim Leavitt [1083],,25,125,19,148,57,69
Akron,J.D. Brookhart [194],,92,125,83,148,111,69
Colorado State,Sonny Lubick [1124],,71,125,105,148,95,69
Duke,Ted Roof [1583],,55,125,119,148,81,69
Brigham Young,Bronco Mendenhall [1249],,38,125,35,148,40,69
Washington,Tyrone Willingham [1991],,89,125,28,148,45,69
Illinois,Ron Zook [2052],,45,125,113,148,88,69
Louisiana-Lafayette,Rickey Bustle [228],,94,125,64,148,57,69
Arizona State,Dirk Koetter [1036],,82,125,41,148,38,69
Florida International,Don Strock [1778],,103,125,118,148,117,69
Florida Atlantic,Howard Schnellenberger [1639],,88,125,98,148,61,69
Rutgers,Greg Schiano [1634],,11,125,6,148,1,69
Kent State,Doug Martin [1159],,92,125,85,148,98,69
Connecticut,Randy Edsall [547],,37,125,80,148,65,69
Arizona,Mike Stoops [1770],,90,125,20,148,39,69
Kentucky,Rich Brooks [195],,13,125,22,148,21,69
